Reporter Name;Partner Name;Trade Flow;Indicator;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019
Italy;Russian Federation;Export;Export Share in Total Products (%);50,47;50,9392;52,5606;54,6208;54,6512;53,2821;57,1607;60,0584;61,8465;63,5942;65,59;67,1724;69,0771;69,8243;70,3769;67,0303;68,31;69,2496;70,5725;71,0668;70,3936;66,4727;66,443;67,4916;67,1861;66,4481
Italy;Rwanda;Export;Export Share in Total Products (%);3,3306;2,9604;4,7066;3,3568;4,1113;4,0507;3,4346;2,8172;2,3187;2,51;3,2088;2,5706;2,8169;2,3794;3,4368;3,5841;3,2423;3,73;3,7791;3,8996;4,3381;5,4611;5,5034;7,2441;6,3911;6,7827
Italy;Saint Barthélemy;Export;Export Share in Total Products (%);;;;;;;;;;;;;;;;;;;;1,4567;2,0125;3,7377;5,3915;4,7469;6,2331;6,3758
Italy;Saint Helena;Export;Export Share in Total Products (%);0,1635;0,0204;0,1244;0,0622;0,1038;0,0415;0,1249;0,1252;0,0843;0,3164;0,1267;0,0421;0,1051;0,0889;0,0443;0,0445;0,0222;0,0888;;0,1345;0,246;0,0671;0,2237;0,2475;;0,0904
Italy;Saint Maarten (Dutch part);Export;Export Share in Total Products (%);;;;;;;;;;;;;;;;;;;;4,7736;5,2549;4,812;5,1902;5,3993;6,6396;7,2123
Italy;Saint Pierre and Miquelon;Export;Export Share in Total Products (%);1,1851;1,1229;0,4769;0,6216;0,4983;0,457;0,5204;0,3965;0,3373;0,3164;0,3378;0,2739;0,3994;0,0889;0,1109;0,1558;0,1555;0,222;0,2013;0,1569;0,1118;0,1567;0,2013;0,2025;0,3162;0,3617
Italy;Samoa;Export;Export Share in Total Products (%);0,0613;0,0817;0,1451;0,2487;0,3322;0,0831;0,1665;0,5217;0,274;0,1476;0,1267;0,2107;0,1682;0,1779;0,1774;0,1558;0,2221;0,2886;0,246;0,2689;0,3578;0,4476;0,4027;0,5174;0,5194;0,7009
Italy;San Marino;Export;Export Share in Total Products (%);;;;;;;;;;;;;;;;;0,0222;0,0444;0,0447;0,0448;0,0447;0,0448;0,0447;0,045;0,0452;0,0452
Italy;Sao Tome and Principe;Export;Export Share in Total Products (%);0,8378;1,1637;0,8086;0,6631;0,353;0,644;0,1665;0,6469;0,9696;1,5187;0,8022;0,2107;0,2312;0,0889;0,3104;0,2671;0,3109;0,3552;0,4919;0,4931;0,6708;0,4252;0,3356;0,4049;0,5872;0,4296
Italy;Saudi Arabia;Export;Export Share in Total Products (%);46,2403;46,4475;47,8955;48,1973;48,7957;47,3619;49,7086;50,7304;51,5177;50,6433;49,7361;49,7893;50,3889;51,034;51,8625;51,1131;51,8987;53,2416;55,1431;54,6392;55,9928;56,7816;56,2864;54,9156;53,8844;54,3296
Italy;Senegal;Export;Export Share in Total Products (%);14,5689;16,7415;17,9556;19,685;22,1553;23,8056;22,8143;23,1219;24,3465;25,1002;24,2981;24,3995;25,0158;24,4608;23,7694;25,7569;25,5829;25,444;24,5975;26,2887;25,7379;26,701;28,3893;27,604;28,4553;29,6631
Italy;Serbia, FR(Serbia/Montenegro);Export;Export Share in Total Products (%);4,6996;0,0817;46,921;53,1496;52,5125;48,816;52,9767;58,222;60,6239;59,2913;60,3969;59,9874;59,5123;60,3513;60,1109;57,8139;59,2272;60,1243;60,5322;61,766;61,0465;61,8845;62,6846;63,7795;64,4083;65,2272
Italy;Seychelles;Export;Export Share in Total Products (%);4,6588;5,2675;6,9874;7,1488;7,9527;8,1637;7,7644;7,7212;8,7479;7,8254;8,4442;7,9435;8,5348;7,8719;8,4922;7,992;8,7053;9,4805;8,6315;9,368;10,1744;10,3178;11,9687;11,9685;12,2855;11,5759
Italy;Sierra Leone;Export;Export Share in Total Products (%);7,0699;4,41;6,3653;4,5586;2,9277;2,4096;4,6628;6,5526;8,7901;7,5933;7,262;6,0261;6,9582;5,07;5,8315;4,8531;5,463;5,484;5,2102;5,7373;6,2835;5,8192;5,4139;5,0394;4,607;4,4766
Italy;Singapore;Export;Export Share in Total Products (%);48,9783;49,4488;50,3421;49,6477;44,8505;46,3855;48,1474;47,8088;48,4191;48,4075;47,8362;48,0194;48,56;48,6547;47,9379;47,1282;48,2123;49,4005;51,1404;50,5827;50,3801;50,6267;50,2237;50,2587;50,2484;50,5313
Italy;Slovak Republic;Export;Export Share in Total Products (%);39,0478;42,0784;44,5781;45,9594;46,5947;45,4508;47,7311;50,6678;52,0658;54,9462;60,418;62,0312;64,7887;69,0016;69,6674;69,5236;71,0637;72,2025;73,9043;74,2716;74,1503;75,0224;76,0626;75,838;76,8293;78,0918
Italy;Slovenia;Export;Export Share in Total Products (%);77,1966;77,3581;76,9023;75,7563;75,9759;75,3843;75,1665;75,6678;75,9275;75,8068;81,3595;82,2798;82,5941;84,901;84,6341;84,1273;86,0982;85,7682;85,7782;86,4411;86,203;86,4145;86,6219;86,9291;86,9467;87,1128
Italy;Solomon Islands;Export;Export Share in Total Products (%);0,1839;0,245;0,311;0,1243;0,1661;0,1454;0,0624;0,0835;0,3794;0,4008;1,0977;1,0746;1,2613;0,378;0,2882;0,4452;0,3997;0,5551;0,7156;0,2465;0,1342;0,2462;0,3579;0,6074;0,542;0,4974
Italy;Somalia;Export;Export Share in Total Products (%);3,9845;2,9808;2,3429;2,155;2,0764;2,1396;2,6644;2,5042;2,7403;1,8351;1,7311;1,5803;1,7028;1,312;1,5521;1,6028;1,6211;1,7318;2,8846;3,3841;4,3828;5,103;5,9508;6,9516;6,2331;6,7149
Italy;South Africa;Export;Export Share in Total Products (%);48,4471;49,7754;50,3836;50,7252;50,4983;49,356;50,0624;49,4366;49,6206;49,5676;50,7283;51,5381;52,386;53,9248;52,6164;50,8014;51,2769;53,0861;53,2424;52,9583;53,3766;53,2901;52,528;53,5433;53,5908;52,7018
Italy;South Georgia and the South Sa;Export;Export Share in Total Products (%);;;;;;;;0,0209;0,0211;;0,0844;0,0843;0,042;0,0222;0,0443;0,1781;0,111;0,0888;0,0224;0,0224;;0,0224;;0,045;0,0226;0,0226
Italy;South Sudan;Export;Export Share in Total Products (%);;;;;;;;;;;;;;;;;;;;0,6948;0,5143;0,8953;1,0515;0,6974;0,9033;1,3339
Italy;Spain;Export;Export Share in Total Products (%);82,2231;83,3606;85,0301;84,7493;84,863;85,8122;89,5087;88,7104;89,8398;89,0951;89,5292;89,7598;90,2249;91,7278;90,5987;91,0508;91,8277;91,9405;91,7263;91,9543;91,771;92,3232;92,5951;92,6884;92,7281;92,9234
Italy;Special Categories;Export;Export Share in Total Products (%);2,3089;0,0817;1,0989;0,891;1,059;1,3502;0,0208;;;;;;;;2,1064;1,959;3,4199;1,5542;1,6324;3,922;3,5778;1,701;3,2886;4,0495;3,2069;4,5218
Italy;Sri Lanka;Export;Export Share in Total Products (%);15,0388;16,1086;17,6861;18,6904;19,7051;17,553;18,9217;20,0125;20,7631;21,3246;21,2793;23,3249;23,6494;21,1252;21,6408;19,8575;20,2754;21,9361;23,144;23,3528;23,1216;23,6795;24,9217;24,9269;25,9033;25,2091
Italy;St. Kitts and Nevis;Export;Export Share in Total Products (%);0,2452;0,1837;0,311;0,3523;0,2907;0,1662;0,3955;0,6052;0,4005;0,6328;0,38;0,6321;0,7147;0,467;0,51;0,5565;0,8661;0,6661;0,6708;0,7172;0,8721;0,5148;1,0067;0,9674;0,8808;0,9948
Italy;St. Lucia;Export;Export Share in Total Products (%);1,2873;1,5925;1,2855;1,409;1,765;2,098;1,9151;1,7947;1,8339;1,3921;1,8999;1,5381;2,1442;2,2459;2,1729;1,8477;1,9543;2,7975;2,3032;2,2411;2,1243;2,641;2,2595;2,4297;2,8004;2,6
Italy;St. Vincent and the Grenadines;Export;Export Share in Total Products (%);2,7993;1,225;1,0367;1,9685;3,696;3,7391;2,6853;2,0659;1,5599;1,6452;2,9977;2,8445;2,88;2,9131;3,459;2,6714;2,2874;2,1758;2,8399;3,429;2,4597;2,35;2,349;3,1271;2,8907;2,4644
Italy;Sudan;Export;Export Share in Total Products (%);;;;;;;;;;;;;;;;;;;14,7138;14,4106;13,7746;15,6222;15,5257;15,9055;14,5438;14,1759
Italy;Suriname;Export;Export Share in Total Products (%);0,9604;0,735;1,555;2,2172;2,1595;2,0773;1,8943;2,1077;2,382;2,9319;2,7655;2,9499;2,7328;2,4238;2,7051;2,9608;2,8203;3,2638;5,2773;6,1856;5,9034;4,3644;3,3557;4,0045;4,878;4,9966
Italy;Sweden;Export;Export Share in Total Products (%);59,1949;57,2274;58,5735;58,3299;59,4684;60,1371;65,6744;65,7763;66,3153;65,387;65,2734;66,0346;66,4074;68,7125;68,1153;67,9207;70,02;70,3597;71,7352;71,896;72,9651;73,4557;74,1387;74,1057;75,3388;75,8761
Italy;Switzerland;Export;Export Share in Total Products (%);83,5104;82,7889;82,4591;81,7033;80,7932;81,8446;81,6611;82,7003;82,188;82,0713;83,175;83,1648;83,2668;84,4341;83,7472;83,5931;84,477;84,4361;84,6154;84,6257;85,5098;85,7654;84,7651;85,6918;85,5014;85,598
Italy;Syrian Arab Republic;Export;Export Share in Total Products (%);28,5452;28,3585;30,2716;29,3618;30,4817;30,9722;31,0575;31,7821;35,1391;34,1489;34,5788;34,5976;34,6647;36,2464;38,1153;38,1567;39,5514;36,2789;25,2013;14,1641;17,1512;16,316;14,2506;17,0304;19,3315;18,6525
Italy;Tajikistan;Export;Export Share in Total Products (%);1,839;1,4087;1,2233;1,782;1,9934;2,1811;1,8734;2,6711;1,8128;3,7334;3,1243;4,5091;5,1083;5,6037;6,1863;3,5619;3,4866;3,6412;3,4436;4,0565;4,5617;4,051;4,5638;8,9089;10,0045;9,0889
Italy;Tanzania;Export;Export Share in Total Products (%);17,4295;17,3949;18,6813;15,7066;17,0266;14,4371;13,6137;13,1678;13,0691;14,4273;14,1018;13,2954;13,9794;14,2539;14,8115;13,3571;14,0351;14,8757;15,1834;15,4863;15,6306;15,4208;16,0626;16,288;15,5827;16,6855
Italy;Thailand;Export;Export Share in Total Products (%);39,6404;42,6092;44,2671;42,1674;36,9394;38,7619;42,2565;43,3431;44,0135;43,7671;44,1841;44,8588;45,2386;46,8535;47,184;45,9484;46,9243;47,9574;49,1279;50,4931;51,4088;50,7162;51,3199;51,3836;52,0099;53,3801
Italy;Togo;Export;Export Share in Total Products (%);6,1504;6,9824;7,3606;7,7704;7,4543;7,2497;7,4105;7,3873;7,715;8,1839;9,3941;7,8803;8,2195;8,1165;7,9379;8,1478;7,5949;9,4361;9,1905;9,5249;9,8614;9,5568;9,8881;8,8864;11,6305;11,0785
Italy;Tokelau;Export;Export Share in Total Products (%);;;;;;;;;0,1265;0,2953;0,1478;0,1054;0,1472;0,4225;0,3104;0,3117;0,3553;0,3108;0,2907;0,4482;0,2236;0,1567;0,0895;0,1125;0,271;0,0226
Italy;Tonga;Export;Export Share in Total Products (%);0,1839;0,0612;0,4769;0,3523;0,1869;0,1454;0,229;0,0835;0,5481;0,4851;0,2322;0,3371;0,3153;0,1779;0,1996;0,1336;0,1555;0,1554;0,0894;0,2241;0,0447;0,2014;0,1566;0,1125;0,1807;0,2713
Italy;Trinidad and Tobago;Export;Export Share in Total Products (%);4,3523;5,0633;5,3701;6,0298;6,603;6,7719;7,9101;8,7437;9,3592;9,344;8,993;9,1024;9,3967;8,3834;9,6009;8,7266;8,461;8,1705;9,1682;9,1439;9,7272;10,8326;10,5817;10,2362;11,1789;11,0785
Italy;Tunisia;Export;Export Share in Total Products (%);50,0817;51,8987;54,1986;53,1496;55,0042;56,585;56,5362;57,4499;57,9047;57,182;58,3914;58,7863;59,9327;62,197;61,7738;62,8228;63,1579;62,4556;62,8801;63,9848;63,6181;62,3545;62,5503;62,1597;62,2403;62,0167
Italy;Turkey;Export;Export Share in Total Products (%);58,6024;63,4341;65,8926;68,276;68,2517;66,7221;67,985;65,5676;65,9992;67,5385;68,9044;70,7754;71,1162;72,137;71,1973;71,0374;72,4406;73,2682;73,39;73,4424;73,4794;72,5157;73,0201;73,3183;71,8157;72,5073
Italy;Turkmenistan;Export;Export Share in Total Products (%);11,9534;5,3491;5,3908;4,2271;5,0872;5,5463;5,995;4,6953;3,8997;5,3997;6,1009;4,0244;3,3214;4,1583;4,3902;6,4337;7,5283;9,2806;9,5259;11,1385;11,2254;12,2202;11,8345;11,676;8,4463;10,0384
Italy;Turks and Caicos Isl.;Export;Export Share in Total Products (%);0,9195;0,3062;0,5183;0,2901;0,4776;0,7478;0,5412;0,7513;1,7917;2,3413;2,2588;1,8331;1,7028;1,4454;0,8869;0,4898;0,4441;0,444;0,7379;0,9413;0,559;0,761;0,8725;0,7649;0,9711;0,9722
Italy;Tuvalu;Export;Export Share in Total Products (%);0,1839;0,0612;0,1244;0,0207;0,0415;0,0623;0,2082;0,1878;0,274;0,4429;0,19;0,1896;0,042;0,0445;0,0443;0,0445;;0,0888;0,0894;0,1121;0,0447;;;0,0225;0,0452;0,0678
Italy;Uganda;Export;Export Share in Total Products (%);8,6228;8,432;8,0241;9,4695;9,8214;8,9323;8,3888;8,3055;8,8111;8,7534;9,4364;9,1445;10,2165;10,7627;11,3747;11,5093;12,0808;11,4565;11,5385;11,0937;11,203;11,5264;12,3937;12,6209;13,7082;15,0577
Italy;Ukraine;Export;Export Share in Total Products (%);27,973;31,1147;32,7182;36,2619;36,1919;34,4204;37,3231;42,5083;43,5497;45,6022;47,8573;48,9043;51,6922;53,8581;53,7029;49,5102;50,5219;53,4192;54,6064;55,8046;52,102;51,8353;53,8479;55,3206;55,3071;58,2184
Italy;United Arab Emirates;Export;Export Share in Total Products (%);43,1345;44,5896;45,6562;46,809;48,9826;48,816;51,1865;52,0659;52,6349;54,2923;54,5493;55,9418;56,9056;58,3722;58,9357;58,504;58,0502;60,746;61,449;63,1331;63,7746;64,8389;64,0045;64,4544;64,1825;64,255
Italy;United Kingdom;Export;Export Share in Total Products (%);76,1136;76,5006;78,9965;77,9942;78,9452;79,3519;83,1599;82,7212;83,5582;82,0502;82,7528;83,3123;83,7503;85,6571;85,0998;83,9938;85,2765;85,6128;86,7174;87,2927;87,2317;87,9588;88,4116;88,4814;88,7082;89,3737
Italy;United States;Export;Export Share in Total Products (%);72,4356;72,254;72,486;73,1869;73,0689;74,2418;75,9159;76,2521;76,8971;76,545;77,4119;77,3072;77,4017;78,7191;76,2749;75,0445;75,7939;76,0435;77,3256;77,5213;77,6386;78,3796;79,1499;79,1001;80,7588;79,2222
Italy;United States Minor Outlying I;Export;Export Share in Total Products (%);;;;;;;4,184;0,0209;0,4216;0,0422;0,0211;0,0211;0,042;;0,0222;;0,0222;;;;;0,0224;;0,0675;0,0226;0,0452
Italy;Unspecified;Export;Export Share in Total Products (%);29,6077;33,8097;34,0867;34,5213;35,5066;40,1745;30,2248;34,9541;35,4342;35,752;38,0621;40,2866;37,1242;30,398;35,2328;36,1977;30,513;14,2096;13,4839;9,861;14,915;17,7708;13,2438;17,3228;21,6125;21,6821
Italy;Uruguay;Export;Export Share in Total Products (%);25,8684;26,521;28,219;29,8177;31,686;28,1886;28,8301;26,7529;19,7934;20,2278;20,9204;21,6814;22,8926;23,638;23,8803;23,2858;25,2054;26,5986;26,6547;28,5074;27,3703;28,402;27,7852;29,0214;28,0262;27,244
Italy;Us Msc.Pac.I;Export;Export Share in Total Products (%);3,9845;4,7162;5,5567;5,0145;4,9211;3,6975;;;;;;;;;;;;;;;;;;;;
Italy;Uzbekistan;Export;Export Share in Total Products (%);5,19;6,1862;8,0655;7,7497;9,6968;11,4873;9,6794;7,8464;8,8322;8,2472;9,8374;8,8285;10,1745;10,9851;12,1064;12,0214;12,103;14,476;14,4902;14,7916;16,1673;16,5846;17,0694;19,685;23,5321;23,5361
Italy;Vanuatu;Export;Export Share in Total Products (%);0,6947;1,0208;0,8086;0,7045;0,9759;1,0594;0,7702;0,6052;0,9275;1,1601;1,0766;1,0535;1,0301;0,845;0,7761;0,512;0,3775;0,7105;0,8497;0,9189;0,9168;1,0519;1,0962;1,4173;1,2873;1,0174
Italy;Venezuela;Export;Export Share in Total Products (%);38,7004;39,7101;40,4313;42,8305;46,0133;43,4981;43,5679;47,8923;43,1492;33,9802;40,1731;41,614;41,2024;41,0941;40,2661;36,5539;34,8212;36,7229;39,1995;34,3568;31,8649;28,0215;24,9888;21,6198;18,2701;20,3934
Italy;Vietnam;Export;Export Share in Total Products (%);7,9689;11,2087;14,3479;14,7327;17,0681;16,9506;19,8585;22,4124;25,4005;27,0407;26,388;26,359;28,148;30,865;31,2417;32,0793;34,9767;35,524;36,7397;39,1977;41,0778;44,1137;44,7875;46,7492;47,0867;49,2878
Italy;Wallis and Futura Isl.;Export;Export Share in Total Products (%);0,1226;0,1429;0,1037;0,145;0,1869;0,2285;0,2706;0,1461;0,2319;0,1687;0,0633;0,0632;0,021;0,0667;0,0887;0,089;0,111;0,0888;0,1118;0,0672;0,2013;0,3133;0,2237;0,2475;0,2258;0,2261
Italy;Yemen;Export;Export Share in Total Products (%);9,6649;10,8003;11,0719;12,1426;13,4967;13,0661;13,6137;14,2738;14,2917;14,0899;12,8562;13,5061;14,6941;14,3207;12,6386;12,9341;12,3695;9,214;11,2701;12,6177;12,9025;6,7592;7,1588;8,5939;6,5492;8,0036
Italy;Zambia;Export;Export Share in Total Products (%);6,2321;5,2879;5,0176;5,1181;4,7757;3,8222;3,8926;3,7145;3,2884;4,092;4,1376;4,3616;5,6758;5,626;5,2993;4,2297;5,352;5,8171;6,5072;7,3734;7,8041;8,1244;6,2864;7,0191;7,7462;7,8906
Italy;Zimbabwe;Export;Export Share in Total Products (%);11,0339;9,7591;11,383;12,7849;11,2334;10,698;7,9517;7,6169;6,8297;6,0325;5,7631;5,5626;4,2674;5,1145;3,4146;3,4728;4,6191;6,4609;8,542;7,9337;7,5134;6,0877;6,3535;6,8841;6,3234;5,9914
