Reporter Name;Partner Name;Trade Flow;Product Group;Indicator;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019
Italy;Russian Federation;Import;  All Products;Import (US$ Thousand);4801636,352;5305574,912;4695874,048;4278596,352;3723142,656;3036396,997;4836818,953;4631811,506;4719090,091;5782113,319;8174299,165;9789131,673;9996723,517;12783566,97;13123636,2;16910775,09;19383140,45;23517090,19;23564320,84;26818515,04;22945928,86;15981505,13;11774070,12;13951093,21;17694456,09;16037183,26
Italy;Rwanda;Import;  All Products;Import (US$ Thousand);2545,477;2763,551;2591,508;2612,313;4759,103;3136,446;2087,797;652,81;1076,92;681,285;326,524;439,372;682,381;1186,753;3150,252;969,713;800,538;4314,602;2890,37;861,966;1750,541;2940,692696;3391,380022;2877,547409;6416,238335;7061,695593
Italy;Saint Helena;Import;  All Products;Import (US$ Thousand);6,306;;13,903;;25,611;105,541;;297,776;1,902;168,308;395,276;174,35;19,518;;3,424;32,296;;11,263;;6,105;64,383;;65,16298059;49,74477694;647,3456671;14,22452245
Italy;Saint Pierre and Miquelon;Import;  All Products;Import (US$ Thousand);512,429;144,447;3702,702;6022,551;4,609;209,519;31,513;281,377;192,314;5,786;6,368;12,959;202,084;28,853;;;;59,844;4,833;4,561;;7,181051436;7,688488305;;;2,960223325
Italy;Samoa;Import;  All Products;Import (US$ Thousand);12,994;;;34,199;;12,997;16,024;9,618;237,756;644,538;704,858;594,373;;;7,341;;6,719;5,267;;;4,368;3,327642;1,438134503;;;66,98344974
Italy;Sao Tome and Principe;Import;  All Products;Import (US$ Thousand);139,368;152,647;476,212;1052,07;1202,724;888,81;547,923;20,235;30,467;65,695;230,504;18,926;87,361;160,346;150,674;178,584;209,509;497,758;226,466;109,832;127,507;457,3500073;501,2783749;341,8833533;119,5157338;91,38401977
Italy;Saudi Arabia;Import;  All Products;Import (US$ Thousand);1481471,488;1581420,8;1888423,808;2152384,256;1382246,528;1167412,344;2007013,857;1913924,069;1790851,814;2490282,949;3648216,369;5273020,542;5319410,311;4970116,415;6279736,728;2727136,844;4287870,925;9770364,638;9567016,28;7302713,271;5559052,453;3717769,679;2830669,871;3908564,375;6074462,945;4258887,13
Italy;Senegal;Import;  All Products;Import (US$ Thousand);59592,76;81818;76025,976;60852,36;69003,36;128249,631;83698,615;81989,836;110698,771;115189,874;88955,035;71841,572;91119,353;112341,841;102527,654;74653,026;78981,398;137343,076;97464,118;71915,067;86254,272;92458,8857;75616,73825;85194,92208;120992,5208;112979,215
Italy;Serbia, FR(Serbia/Montenegro);Import;  All Products;Import (US$ Thousand);2644,565;;245683,168;461510,24;403769,344;189795,448;267737,944;379482,083;483276,411;597531,444;709326,351;855582,446;936824,568;1125825,478;1096205,662;916003,704;1147266,707;1309105,121;1219160,093;2241661,182;2428581,386;2039360,912;1974830,175;2047848,839;2150493,337;1783784,12
Italy;Seychelles;Import;  All Products;Import (US$ Thousand);3274,48;155,668;4558,513;21325,066;17345,828;24247,409;17742,077;24769,843;28559,406;47313,201;30531,189;34453,267;45609,757;21139,332;32704,022;38373,925;41102,518;39322,553;49189,57;65139,557;66366,76;40304,73045;52471,656;47511,08044;48106,37303;31393,4673
Italy;Sierra Leone;Import;  All Products;Import (US$ Thousand);576,469;253,147;163,794;335,046;681,464;90,913;62,146;453,448;3308,657;1593,316;2502,672;136,822;1172,605;361,651;506,843;2934,092;1090,656;2642,492;641,689;1546,951;1009,911;560,2540085;702,0950518;406,0236231;633,3779535;895,2010911
Italy;Singapore;Import;  All Products;Import (US$ Thousand);512020,384;614103,296;488223,072;426081,568;471757,088;398375,463;440327,062;366269,787;287426,616;328805,352;335763,615;374291,513;329572,949;370479,463;348519,107;256102,568;306560,067;394758,863;328109,234;302260,855;303571,138;279839,0257;289775,4271;377285,2212;488444,69;462521,7538
Italy;Slovak Republic;Import;  All Products;Import (US$ Thousand);366413,632;556229,184;575699,328;591053,504;793617,856;970853,289;1059786,647;1102290,575;1110299,828;1196215,589;1661064,128;2046576,197;2645631,557;3539894,221;3654115,442;3055752,191;3382625,173;3949769,841;3443725,677;3786431,786;3898180,031;3432410,994;3641747,788;5101665,274;4887046,483;3792897,73
Italy;Slovenia;Import;  All Products;Import (US$ Thousand);914129,408;1168671,744;1089626,88;1211432,704;1226128,384;1157273,715;1213300,988;1267586,911;1375680,767;1845627,029;2013990,304;2148245,523;2452097,19;3159553,112;3331163,232;2476184,243;2868029,37;3527331,981;3348104,303;3354043,063;3614331,424;2917791,808;2937055,64;3458392,801;3900440,202;3691300,618
Italy;Solomon Islands;Import;  All Products;Import (US$ Thousand);265,615;71,205;1840,275;;167,983;110,804;;0,878;24,259;159,604;4412,535;9684,395;11424,684;12876,99;15028,993;11985,001;15638,626;23488,566;29345,404;31210,536;44161,812;44333,76507;33872,20937;42411,22005;56051,58606;59187,36349
Italy;Somalia;Import;  All Products;Import (US$ Thousand);17794,028;21947,1;20846,654;24471,684;9527,478;395,489;323,877;1926,048;1714,972;824,461;159,99;382,298;874,373;921,655;481,628;69,207;673,507;1498,29;1046,736;711,153;538,786;380,5569036;982,0943083;625,7610723;686,5101101;368,0204722
Italy;South Africa;Import;  All Products;Import (US$ Thousand);2206251,264;124631,192;2454337,28;2784966,656;2413055,232;2381127,494;2253674,873;1807308,24;1919919,49;1731201,416;2501164,115;2974123,391;2877080,547;3734845,008;3871829,986;2280618,543;2575868,694;2776740,8;2306148,56;2053792,395;2226869,547;1952407,251;1472226,325;1441813,367;1709652,527;1657955,486
Italy;South Georgia and the South Sa;Import;  All Products;Import (US$ Thousand);;;;;;;;;;;;2958,532;;;;;;;74,13;;;;;;26,14233071;
Italy;Spain;Import;  All Products;Import (US$ Thousand);6517763,584;8016390,656;8681626,624;9842423,808;9785176,064;9596406,182;9916182,067;10006875,02;11418525,15;14372402,71;16511460,93;16282931,28;18783931,63;22160869,76;24345173,46;18284528,19;22152936,12;25167152,86;21831846,53;21716943,16;22893727,78;20612176,33;21925750,57;24159568,97;24537417,92;25745658,34
Italy;Special Categories;Import;  All Products;Import (US$ Thousand);58,573;;38,457;;1,027;88,879;;;;;;;;;;97,394;;;2,864;;;;;;4,320216067;
Italy;Sri Lanka;Import;  All Products;Import (US$ Thousand);57649,464;72850,864;68916,28;75955,336;75806,16;66965,474;68090,481;68645,337;65401,904;105313,273;140149,307;171035,863;273242,794;385303,14;448613,779;445639,578;479735,598;554377,068;453133,712;421426,585;525383,956;406224,0512;375964,7151;449240,2158;512928,6535;476262,4029
Italy;St. Kitts and Nevis;Import;  All Products;Import (US$ Thousand);47,966;5,652;185,601;317,687;363,265;99,3;112,451;24,207;82,215;60,101;978,313;75,157;97,934;142,059;108,503;;1,723;;5,057;4,675;4,278;64,28227894;50,7418103;5,042150746;;2915,886032
Italy;St. Lucia;Import;  All Products;Import (US$ Thousand);1132,884;634,576;4,076;;9,441;16,907;20,364;86,964;70,998;259,829;1072,766;24,163;254,558;19,325;66,132;19,446;29,405;216,801;346,354;601,212;336,423;536,4902077;178,8309192;611,4921134;159,8763625;98,96035534
Italy;St. Vincent and the Grenadines;Import;  All Products;Import (US$ Thousand);931,775;;3699,262;6931,671;1582,017;561,608;2077,557;2391,145;688,905;6801,797;51607,298;79850,48;39231,594;25742,194;22375,295;4808,095;26,855;1043,138;267,643;4702,366;3657,396;138,6306749;2929,42467;15,21683361;6509,277232;8980,217002
Italy;Sudan;Import;  All Products;Import (US$ Thousand);;;;;;;;;;;;;;;;;;;19349,664;20734,892;23993,792;17581,77953;17824,13504;26774,91972;19805,99333;40084,49041
Italy;Suriname;Import;  All Products;Import (US$ Thousand);1716,463;73,501;15,326;1,356;266,579;92,071;63,342;75,489;732,635;27056,497;672,001;7655,592;732,856;17031,244;282,645;591,851;115,127;822,705;133,088;492,433;382,292;449,2838031;1933,641533;865,2796144;1498,235566;2562,682351
Italy;Sweden;Import;  All Products;Import (US$ Thousand);2114420,992;2777540,864;2885780,224;2901114,368;3298868,736;3417855,981;3514115,689;3151681,275;3330467,842;4001408,04;4764385,073;4602005,288;4979896,698;5717930,207;6039483,53;3967648,165;4589735,432;4976742,71;4131256,094;4121250,306;4336187,345;3871413,976;3981238,659;4261184,859;5271527,105;4986433,454
Italy;Switzerland;Import;  All Products;Import (US$ Thousand);8254948,352;9097318,4;8852069,376;8119794,688;8811268,096;7384242,343;7057663,124;8651953,941;9248180,85;10322899,37;11712478,2;11631051,16;13066126,7;15263133,08;16586397,34;14583249,24;13539906,23;15697768,82;14124348,5;14135721,39;13819537,92;11940472,01;11745692,2;12682594,84;12960054,23;12244880,55
Italy;Syrian Arab Republic;Import;  All Products;Import (US$ Thousand);480850,624;610908,352;785434,112;766275,456;410844,832;494097,238;670602,038;1107821,461;1133345,105;867150,583;927468,184;1140078,441;900086,596;1271417,963;1201572,711;587177,386;1502253,625;1335849,783;78200,089;36494,651;22229,852;24916,3007;8346,999031;8164,605686;9111,551992;5031,846723
Italy;Tajikistan;Import;  All Products;Import (US$ Thousand);59156,68;45167,084;69655,392;30848,404;33622,208;15663,61;12655,382;22314,535;25487,086;51219,836;59647,309;39958,767;51520,944;108937,761;120965,555;33955,83;32306,217;65857,158;47664,832;31294,529;68882,236;49586,04088;79770,68688;23294,87202;17489,7807;17611,69193
Italy;Tanzania;Import;  All Products;Import (US$ Thousand);9726,091;11643,641;9793,442;9813,902;8909,475;7680,757;12238,856;11445,169;13899,891;12780,816;17212,465;32422,372;39183,49;48829,791;39758,159;50027,591;49178,84;105931,992;34968,967;63162,792;40452,15;43573,33343;42500,71328;46993,39854;43709,28076;24445,22641
Italy;Thailand;Import;  All Products;Import (US$ Thousand);566005,568;675940,16;694202,24;684653,952;821749,888;812710,825;974346,238;778203,655;830192,629;1083587,21;1495186,848;1392703,018;1557321,306;2094869,852;2131071,953;1397963,141;1716291,717;1967549,471;1417101,566;1474250,713;1735305,814;1351127,498;1560671,315;1754828,86;1833007,883;1690144,383
Italy;Togo;Import;  All Products;Import (US$ Thousand);7984,316;10106,683;8520,602;10817,85;9333,729;8743,848;10923,707;6751,464;8536,767;12622,487;7081,88;10210,491;7884,215;9130,432;15630,265;10607,626;19176,62;25620,643;17832,398;16382,384;13906,927;10729,83965;14585,03134;13369,67676;8307,722307;7826,5293
Italy;Tokelau;Import;  All Products;Import (US$ Thousand);;;;;;;;;;1737,456;65,982;347,97;295,177;161,196;710,438;2077,522;504,6;641,282;366,086;133,644;112,316;50,02000533;52,25074527;4,785693605;5,01286904;21,87699084
Italy;Tonga;Import;  All Products;Import (US$ Thousand);76,907;61,179;;5,397;4,298;1691,908;21,637;20,36;295,451;675,231;199,006;171,195;228,174;211,461;685,806;118,742;177,555;27,147;372,297;95,247;;1,19795112;224,8080793;200,1981265;1070,531811;27,27234493
Italy;Trinidad and Tobago;Import;  All Products;Import (US$ Thousand);19255,942;33663,116;9015,079;22804,442;16239,311;13917,396;56011,291;8231,278;21659,719;24496,178;14939,825;15112,393;20351,577;32162,704;20601,74;41980,152;123689,977;98467,754;19962,382;4317,247;43644,402;46807,56186;17836,66119;106400,5643;35183,66826;280830,8415
Italy;Tunisia;Import;  All Products;Import (US$ Thousand);872288,96;1032222,656;1173428,224;1191472,64;1162366,08;1258869,146;1259057,877;1503420,697;1444033,878;1810132,749;2435481,216;2306706,248;2638118,888;3364912,983;3419913,54;2837590,087;3089481,285;3576583,638;2885290,404;3051498,286;2927018,831;2549857,072;2481308,243;2501743,376;2937642,356;2736364,737
Italy;Turkey;Import;  All Products;Import (US$ Thousand);1122406,656;1539371,776;1573999,872;1508154,88;1694145,92;1913023,791;2033127,664;2708436,508;2771805,025;3767202,371;4933186,063;5429432,292;6790811,67;7320238,892;8194208,101;6163774,047;6834109,201;8317151,963;6760963,602;7310958,615;7594179,924;7373851,035;8262062,85;9377000,368;10684528,92;10588569,26
Italy;Turkmenistan;Import;  All Products;Import (US$ Thousand);98969,104;88401,896;25620,756;35098,664;70411,504;161602,117;111738,478;74525,051;105619,166;138342,113;174822,47;224249,031;242449,983;236824,022;292303,682;61252,569;193486,541;368496,755;537499,441;485633,486;526116,473;184626,7092;420077,9754;140861,5825;53069,56963;101197,0459
Italy;Turks and Caicos Isl.;Import;  All Products;Import (US$ Thousand);164,513;;7948,945;47,713;;;;100,897;13710,593;14770,241;6023,07;2527,4;2873,558;912,69;387,418;42,563;70,04;7647,76;8420,853;10,288;44,932;157,6902991;145,0646273;95,18627085;67,67786905;62,84764605
Italy;Tuvalu;Import;  All Products;Import (US$ Thousand);;;2,604;;;954,797;41,626;;260,292;82,549;136,064;566,503;554,124;26,445;232,652;18,516;30,07;42,985;;208,359;;;;2,113794319;25,7782742;8,248095778
Italy;Uganda;Import;  All Products;Import (US$ Thousand);32728,42;50695,408;44519,308;34939,016;19538,04;26732,42;25547,396;16003,282;15379,513;22239,386;17250,635;16403,509;15734,464;34322,091;75870,161;76540,136;54248,725;83023,472;83097,455;88662,569;115654,912;121447,2386;109202,7854;144790,1715;138088,8486;130571,0968
Italy;Ukraine;Import;  All Products;Import (US$ Thousand);593205,376;798417,088;539405,952;600971,968;725229,248;689339,408;715281,505;1019603,664;1281759,697;1404945,176;2119531,8;2330227,1;2714734,459;3268722,964;3653098,902;1505981,9;2910093,825;3901863,044;2965230,282;2868225,283;2935141,568;2315395,973;2194861,424;2798124,738;3101248,226;2799972,287
Italy;United Arab Emirates;Import;  All Products;Import (US$ Thousand);63084,14;71551,032;55887,704;54021,048;110209,104;129389,81;156107,846;132394,991;113400,487;205317,527;313567,451;324130,089;333720,949;444471,651;667006,552;490218,546;597187,43;1191209,325;837024,955;1725212,25;833379,42;943685,6188;1047729,118;1161809,596;1350876,711;1014927,812
Italy;United Kingdom;Import;  All Products;Import (US$ Thousand);10265771,01;12387448,83;13759692,8;13947719,68;13854264,32;13439580,43;13048230,95;12114162,77;12623948,58;14296003,6;15248671,27;15486577,73;15795660,56;16833186,06;16630659,91;13664131,71;13231409,53;15184398,38;12490466,59;12841571,73;13656213,13;12066806,27;12448757,53;13048691,64;13314684,56;11630382,15
Italy;United States;Import;  All Products;Import (US$ Thousand);7803262,976;9886730,24;10168548,35;10376685,57;10885317,63;10565673,77;12424558,29;11453140,45;11774715,23;11554349,87;12276987,3;13189703,8;13311469,54;14769267,06;17040230,62;13175021,58;14723616,42;18111526,39;16280688,1;15315645,04;16571633,78;15744430,72;15393743,25;16952614,42;18860719,04;19039823,45
Italy;United States Minor Outlying I;Import;  All Products;Import (US$ Thousand);;;;;;;471,798;;7,55;0,956;56,509;2,739;105,58;;39,954;124,389;3,181;3,995;;;1,466;70,46171014;8,042490644;;1,289563811;3,900687619
Italy;Unspecified;Import;  All Products;Import (US$ Thousand);418139,712;17650,616;388067,424;445102,304;356685,696;5734529,374;9140167,961;8438858,12;8168791,945;10590255,2;12200146,35;16434434,4;24556156;23998428,38;35168357,02;1319736,368;1492708,084;3279398,724;2241626,683;2595479,778;1591638,024;1409169,247;1274119,041;1441293,638;1506922,685;1743936,565
Italy;Uruguay;Import;  All Products;Import (US$ Thousand);80644,496;74319,072;91748,368;92821,28;85372,072;75162,519;76030,445;95587,794;99556,099;124852,473;118863,718;112647,278;134397,212;127516,573;166590,496;140198,977;158069,598;177457,147;148327,471;249798,327;240162,61;301673,5161;239679,2772;310736,7511;353425,5647;348618,1598
Italy;Us Msc.Pac.I;Import;  All Products;Import (US$ Thousand);4,063;119,46;27,332;660,276;165,193;149,166;;;;;;;;;;;;;;;;;;;;
Italy;Uzbekistan;Import;  All Products;Import (US$ Thousand);124666,96;215757,04;255290,576;215947,792;162882,96;149965,488;190239,147;170671,149;148660,612;59854,899;53683,37;68906,483;126340,607;111531,786;37918,199;25430,961;38951,923;96427,224;13672,205;23352,073;47083,84;5824,314113;15773,45812;31870,84061;20141,88274;34484,1263
Italy;Vanuatu;Import;  All Products;Import (US$ Thousand);0,916;;218,774;235,631;254,969;415,566;241,912;235,065;103,974;;12,268;3,206;44,95;10,718;;10,079;3,314;15,12;7,802;3,888;4,76;2551,1922;125,2438151;;43,16670062;48,90414329
Italy;Venezuela;Import;  All Products;Import (US$ Thousand);148190,144;;241590,512;258716,336;215419,536;244158,705;376215,929;350188,927;367055,998;327009,359;302864,86;322322,014;368268,824;473046,344;526879,684;387483,477;335785,38;476974,773;273305,777;116247,21;114295,792;148789,0575;94014,70887;189225,4134;157687,2104;301300,8048
Italy;Vietnam;Import;  All Products;Import (US$ Thousand);54837,216;;155446,736;236515,12;275219,2;274462,171;311133,603;334968,419;373064,02;449274,664;501901,103;586807,852;764035,877;952438,15;1179315,344;978030,622;1179685,367;1762863,408;2337567,891;2891227,623;2986680,52;2950584,445;3285791,373;2866793,298;3011767,794;3511333,176
Italy;Wallis and Futura Isl.;Import;  All Products;Import (US$ Thousand);1021,356;;51,83;28,308;349,914;100,183;175,051;239,4;145,207;149,258;80,308;155,319;74,882;45,05;;;;;21,972;;;;5,506948889;;;
Italy;Yemen;Import;  All Products;Import (US$ Thousand);46284,3;28280,86;15149,62;37766,22;14819,254;4568,345;4471,76;14075,027;11861,938;12753,11;16924,219;58639,785;16963,402;20466,868;41109,084;7466,139;11101,121;19884,42;43853,931;14059,355;12337,188;6658,902256;4165,539994;10333,0073;9636,955276;6642,358239
Italy;Zambia;Import;  All Products;Import (US$ Thousand);17872,364;;12300,15;6206,703;13304,426;15148,608;8764,71;30185,494;7131,769;4229,292;12687,23;42382,357;240844,191;297315,076;254898,793;66432,247;28616,6;309864,482;229804,122;272277,358;226350,644;217678,0242;49521,97133;73140,3564;56124,76379;49126,31006
Italy;Zimbabwe;Import;  All Products;Import (US$ Thousand);64439,284;;142328,4;164848,208;78642,936;89497,145;104752,208;91023,776;54296,01;60090,496;109723,693;89765,52;95878,64;112831,798;120826,356;40074,148;88858,59;166098,447;126778,728;113785,127;114569,702;83694,38913;53796,93898;108105,0429;130781,3999;108711,3567
